#ID,Gene,index
342,NFIB,342
343,NSD1,343
344,RREB1,344
345,ING3,345
346,FOXO1,346
347,HMGXB4,347
348,HIF1AN,348
349,BRIP1,349
350,GTF3C2,350
351,E2F8,351
352,ZNF354A,352
353,CEBPD,353
354,MAPK1,354
355,RUNX1T1,355
356,TBX3,356
357,ING5,357
358,EHMT1,358
359,MAFF,359
360,BPTF,360
361,CTDSPL,361
362,RBM39,362
363,ZNF208,363
364,PPARA,364
365,SMARCA4,365
366,HIST1H1C,366
367,PAX6,367
368,YBX1,368
369,SNRPB,369
370,TNFAIP3,370
371,E2F3,371
372,SSBP2,372
373,ZNF239,373
374,ID2,374
375,TFDP1,375
376,ZNF675,376
377,MCM3,377
378,SIRT1,378
379,SOX4,379
380,TCEB3,380
381,PA2G4,381
382,MCM7,382
383,PDLIM7,383
384,THAP11,384
385,ARID2,385
386,PRDM14,386
387,GRHL1,387
388,ELAVL2,388
389,HDAC2,389
390,SOX2,390
391,THRB,391
392,TRIM27,392
393,ETS1,393
394,LHX1,394
395,CCND1,395
396,HNRNPR,396
397,RNPS1,397
398,ZNF146,398
399,SKIL,399
400,CBX3,400
401,NCOA6,401
402,CEBPA,402
403,FOXP1,403
404,ZNF160,404
405,HMGA2,405
406,BMP2,406
407,ZNF567,407
408,MEIS3,408
409,UHRF1,409
410,HMGN1,410
411,NRIP1,411
412,CREB3L3,412
413,ERCC8,413
414,MYCBP,414
415,PRDM1,415
416,ZHX1,416
417,MED20,417
418,PIAS3,418
419,ILF2,419
420,IRF3,420
421,GATA6,421
422,ZNHIT3,422
423,GTF2H3,423
424,TCF4,424
425,CEBPZ,425
426,SERTAD3,426
427,DOT1L,427
428,NCOA1,428
429,TOPORS,429
430,SUPT16H,430
431,POLR1E,431
432,SSBP3,432
433,JUND,433
434,ORC2,434
435,NUPR1,435
436,TOP2B,436
437,THRAP3,437
438,OTX2,438
439,MCM2,439
440,SALL2,440
441,GEMIN2,441
442,ZNF227,442
443,XRCC5,443
444,HCFC1,444
445,KAT7,445
446,GTF2E1,446
447,SP100,447
448,MTAP,448
449,P4HA2,449
450,PPIL1,450
451,TFRC,451
452,NUDT15,452
453,SMOX,453
454,SCN7A,454
455,ALG8,455
456,CCNB2,456
457,UBE2T,457
458,TUBB6,458
459,APOA4,459
460,GPM6B,460
461,WIPI1,461
462,RNF138,462
463,CKAP2,463
464,TTC39C,464
465,FABP1,465
466,PRPS2,466
467,NUP37,467
468,SULF2,468
469,ATL2,469
470,AURKB,470
471,ALB,471
472,WDHD1,472
473,G2E3,473
474,CBR1,474
475,GMNN,475
476,ANP32E,476
477,DPPA4,477
478,CA2,478
479,FAM13A,479
480,S100A14,480
481,USP44,481
482,THOC1,482
483,IFITM1,483
484,WARS,484
485,RNASEH2A,485
486,C1GALT1,486
487,ANAPC4,487
488,PHGDH,488
489,ECT2,489
490,ANXA4,490
491,SIL1,491
492,CENPW,492
493,VTN,493
494,FANCI,494
495,MEST,495
496,S100A16,496
497,ATG5,497
498,SERPIND1,498
499,YAE1D1,499
500,EPHX2,500
501,ORC4,501
502,TM4SF4,502
503,SPINK1,503
504,MAP1B,504
505,GATM,505
506,ATIC,506
507,IQCB1,507
508,MTMR2,508
509,TMEM37,509
510,PLCD1,510
511,FGB,511
512,CENPE,512
513,MORN2,513
514,TBRG4,514
515,SLC7A7,515
516,NOL10,516
517,PPT1,517
518,PPFIBP2,518
519,GLIPR2,519
520,ECHDC2,520
521,CDC20,521
522,THY1,522
523,GRPR,523
524,FBL,524
525,EFTUD2,525
526,DDC,526
527,SDAD1,527
528,ASPH,528
529,AXL,529
530,SLC38A2,530
531,UGT2B11,531
532,GGCT,532
533,PLIN2,533
534,DNPEP,534
535,HERPUD1,535
536,TNNT1,536
537,XPO5,537
538,TMEM150C,538
539,PARPBP,539
540,RRM1,540
541,DPEP1,541
542,ACADVL,542
543,DKC1,543
544,ZFYVE21,544
545,GSN,545
546,FKBP11,546
547,PHF5A,547
548,AURKA,548
549,PSMG1,549
550,SPP1,550
551,ARSE,551
552,PIGH,552
553,HPRT1,553
554,RAD51C,554
555,BRIX1,555
556,KIAA0101,556
557,CPSF3,557
558,KLHL7,558
559,WDR54,559
560,DPAGT1,560
561,TRIM59,561
562,ITGB5,562
563,MUSTN1,563
564,OCIAD2,564
565,ARG2,565
566,GEMIN8,566
567,KIF22,567
568,DNAH14,568
569,TTR,569
570,BCS1L,570
571,MELK,571
572,SCGB3A2,572
573,TMEM120A,573
574,PDGFRA,574
575,TIMM21,575
576,CENPN,576
577,ITGB3BP,577
578,APEH,578
579,SLC7A6,579
580,PRIM1,580
581,BLVRA,581
582,LGALS3,582
583,DEPDC7,583
584,PLA2G12B,584
585,NCAPG,585
586,ANAPC7,586
587,QTRTD1,587
588,KIF20B,588
589,ALG6,589
590,PAFAH1B3,590
591,PSAT1,591
592,ASNS,592
593,IMP4,593
594,DROSHA,594
595,APOC2,595
596,HSPE1.MOB4,596
597,EEF1E1,597
598,GNPNAT1,598
599,RGN,599
600,AMBP,600
601,IL6ST,601
602,MLF1,602
603,KNSTRN,603
604,NUP93,604
605,ACTL6A,605
606,THYN1,606
607,CNOT10,607
608,CCNB1,608
609,HIBCH,609
610,CCL2,610
611,ANXA3,611
612,SH3BGRL,612
613,CMC1,613
614,SCAPER,614
615,SHMT2,615
616,LITAF,616
617,VRK1,617
618,ALDH1A1,618
619,BIRC5,619
620,CTPS1,620
621,PUS7L,621
622,COMMD10,622
623,OAZ2,623
624,SLN,624
625,ACTC1,625
626,ZWINT,626
627,UTRN,627
628,ITIH4,628
629,CUBN,629
630,DUT,630
631,EBNA1BP2,631
632,NVL,632
633,B4GALT3,633
634,GALM,634
635,SEC11C,635
636,PYGL,636
637,STX8,637
638,UTP18,638
639,UCHL1,639
640,SGK1,640
641,C19orf48,641
642,ZNF561,642
643,HMGCL,643
644,TPD52L1,644
645,ATP1B3,645
646,NEK2,646
647,MTFP1,647
648,ODF2L,648
649,PPP1R7,649
650,CD9,650
651,AIMP2,651
652,ZFAND2A,652
653,WFDC2,653
654,MTUS1,654
655,CDK4,655
656,SEMA3E,656
657,BBS9,657
658,RBP2,658
659,PRMT5,659
660,ISG15,660
661,TDP2,661
662,DERA,662
663,ITLN2,663
664,F3,664
665,GULP1,665
666,PRC1,666
667,SEPP1,667
668,ANPEP,668
669,FANCL,669
670,AGT,670
671,GALK1,671
672,FAM151A,672
673,BUB1B,673
674,ATG4C,674
675,PEF1,675
676,C12orf10,676
677,KIFAP3,677
678,LGALS1,678
679,ACY1,679
680,FANCD2,680
681,FASTKD2,681
682,BUB1,682
683,PON2,683
684,NUF2,684
685,CKS2,685
686,C11orf74,686
687,NUP88,687
688,ASL,688
689,APOC1,689
690,TIMM9,690
691,ANG,691
692,WDR12,692
693,SLC7A3,693
694,STC1,694
695,ESRG,695
696,CRAT,696
697,C9orf72,697
698,LAMB2,698
699,CAMK2D,699
700,LRR1,700
701,ACAD11,701
702,SERPINB1,702
703,TFF1,703
704,DCLRE1C,704
705,SFRP1,705
706,NDUFAF7,706
707,CDCA3,707
708,BPHL,708
709,SF3B3,709
710,ZNF770,710
711,LCMT1,711
712,POP5,712
713,CEP70,713
714,GPN3,714
715,TEX10,715
716,C17orf75,716
717,IFITM2,717
718,EXOSC3,718
719,SHISA2,719
720,NDUFAF4,720
721,RAB34,721
722,DCTPP1,722
723,KDELR3,723
724,NNAT,724
725,ASGR1,725
726,MT1X,726
727,AFP,727
728,BLM,728
729,MMS22L,729
730,ANLN,730
731,TPX2,731
732,DDX39A,732
733,ACOX2,733
734,DGAT1,734
735,ARL6IP6,735
736,MTERF3,736
737,DPH6,737
738,LEAP2,738
739,MAD2L1,739
740,POLB,740
741,ZNF93,741
742,MTHFD2,742
743,PEMT,743
744,LCP1,744
745,CTSE,745
746,TERF1,746
747,FANCB,747
748,UMPS,748
749,HSD17B11,749
750,S100A6,750
751,SMC4,751
752,PMAIP1,752
753,MT1G,753
754,NUSAP1,754
755,RHOBTB3,755
756,RNASE4,756
757,CUTC,757
758,HMGCS2,758
759,APOC4.APOC2,759
760,AMZ2,760
761,APOC3,761
762,BST2,762
763,TSFM,763
764,FAM64A,764
765,CENPF,765
766,IL32,766
767,IFITM3,767
768,PIM2,768
769,GSTA2,769
770,BSCL2,770
771,COMMD3,771
772,DPH5,772
773,UCP2,773
774,HMGN4,774
775,QPCT,775
776,ACAA1,776
777,WDYHV1,777
778,DDAH1,778
779,DNASE1,779
780,SUPV3L1,780
781,RAMP1,781
782,C11orf1,782
783,UBE2C,783
784,HAT1,784
785,NIF3L1,785
786,AHSG,786
787,MRPS27,787
788,ZWILCH,788
789,MTTP,789
790,SAAL1,790
791,C12orf45,791
792,NUP35,792
793,ICE2,793
794,TPM2,794
795,HPX,795
796,G6PC3,796
797,TFPI,797
798,CDK5RAP1,798
799,NT5DC2,799
800,ACOT7,800
801,FMO5,801
802,CRYZL1,802
803,CUEDC2,803
804,HPN,804
805,APOB,805
806,NUP54,806
807,CTSC,807
808,PRKCE,808
809,RAB28,809
810,CETN3,810
811,KPNA2,811
812,TK1,812
813,TMEM69,813
814,RRM2,814
815,SULT1A2,815
816,UGP2,816
817,LAPTM4B,817
818,F10,818
819,TF,819
820,NUDT1,820
821,GMPS,821
822,GPC3,822
823,ADSL,823
824,STMN1,824
825,UBL7,825
826,VCAN,826
827,FGA,827
828,ASUN,828
829,LEFTY2,829
830,MST1,830
831,NOP16,831
832,AGTRAP,832
833,MEP1A,833
834,DTWD1,834
835,FGG,835
836,CCDC82,836
837,TDGF1,837
838,MPC1,838
839,GNRH2,839
840,NUP85,840
841,HLA.DRB5,841
842,EXOSC9,842
843,CYP3A5,843
844,C3orf14,844
845,CIDEB,845
846,APOA2,846
847,AKR1D1,847
848,SLC38A1,848
849,CCS,849
850,NEDD1,850
851,F2RL1,851
852,KIF23,852
853,RAB25,853
854,TOP2A,854
855,SLC51A,855
856,FUCA1,856
857,MRPL1,857
858,DDIT4,858
859,MFAP2,859
860,HELLS,860
861,NDUFAF5,861
862,SLC35D2,862
863,SKA3,863
864,DSN1,864
865,CAPN12,865
866,NODAL,866
867,TMEM177,867
868,FEN1,868
869,ZDHHC4,869
870,YARS,870
871,RAD51AP1,871
872,COQ3,872
873,L1TD1,873
874,SLC25A20,874
875,ACADSB,875
876,FLRT3,876
877,WDR43,877
878,DCAF13,878
879,MGST2,879
880,GSTA1,880
881,TAGLN,881
882,TNNI3,882
883,ICA1,883
884,CHEK2,884
885,GMPR2,885
886,CENPU,886
887,EFNA1,887
888,AKR1B1,888
889,FLRT2,889
890,USP7,890
891,CKS1B,891
892,CAPG,892
893,CACYBP,893
894,HNRNPH2,894
895,MPHOSPH9,895
896,UQCC1,896
897,MTHFD1,897
898,DPYSL2,898
899,VPS72,899
900,INMT,900
901,IQGAP2,901
902,KNG1,902
903,RNASE1,903
904,ASNSD1,904
905,ISY1,905
906,WDR74,906
907,DPCD,907
908,BZW2,908
909,LGALS2,909
910,HGD,910
911,APOA1,911
912,RFC4,912
913,PDZK1,913
914,DECR1,914
915,MSH2,915
916,ALDH9A1,916
917,HAUS1,917
918,PIH1D1,918
919,PAK1IP1,919
920,NIP7,920
921,PCNA,921
922,PLK1,922
923,SGOL1,923
924,PRAP1,924
925,LMO7,925
926,LAMC1,926
927,RSU1,927
928,CHEK1,928
929,CER1,929
930,SPTLC3,930
931,TATDN3,931
932,FAM114A1,932
933,CDKN3,933
934,ERBB4,934
935,TIPIN,935
936,GYG1,936
937,LAMB1,937
938,GSTK1,938
939,DLGAP5,939
940,FXYD5,940
941,HP,941
942,AASS,942
943,CDK1,943
944,HMMR,944
945,RBP4,945
946,RFC2,946
947,NPRL2,947
