#ID,Gene,index
691,CDC23,691
692,OBFC1,692
693,UROD,693
694,AGPAT2,694
695,RNASE1,695
696,PPP1R16A,696
697,SKA3,697
698,MBIP,698
699,LTA4H,699
700,LAMB2,700
701,CNOT10,701
702,NVL,702
703,ARL2,703
704,FLAD1,704
705,FAM46A,705
706,OGFOD1,706
707,PFKM,707
708,SLC25A17,708
709,INMT,709
710,MRPL16,710
711,ZUFSP,711
712,SGOL2,712
713,HMGCS2,713
714,TPD52L1,714
715,P2RX4,715
716,PSMB10,716
717,MRPS35,717
718,C11orf54,718
719,CAPRIN1,719
720,ZFAND2A,720
721,DDIT4,721
722,EIF3J,722
723,AKR1C3,723
724,GMPS,724
725,MRPS9,725
726,HAUS4,726
727,GPATCH4,727
728,FGG,728
729,CENPH,729
730,CENPN,730
731,NIFK,731
732,MRPS30,732
733,PHGDH,733
734,UMPS,734
735,CCL2,735
736,MTHFD1,736
737,SLC51A,737
738,TMEM147,738
739,TERF1,739
740,KEAP1,740
741,TIPARP,741
742,PTGR1,742
743,CPSF3,743
744,FKBP11,744
745,GOT1,745
746,AKR1D1,746
747,PPA2,747
748,ITLN2,748
749,FXYD5,749
750,KNG1,750
751,NME1,751
752,TK1,752
753,NUP88,753
754,PAK1IP1,754
755,NDUFAF5,755
756,ACOX2,756
757,TMEM126B,757
758,HDHD1,758
759,SCGB3A2,759
760,FGFR1,760
761,CAPG,761
762,METTL13,762
763,TRIT1,763
764,RNF26,764
765,ALG8,765
766,CDK5RAP2,766
767,THYN1,767
768,MAEA,768
769,USP1,769
770,HELLS,770
771,DBNDD2,771
772,SAMHD1,772
773,BUB1B,773
774,NPRL2,774
775,CUEDC2,775
776,SLC25A26,776
777,SRM,777
778,ELOVL5,778
779,ANKRD32,779
780,USB1,780
781,VCAN,781
782,SMIM20,782
783,ZDHHC4,783
784,COMMD3,784
785,ALG6,785
786,STEAP1,786
787,SAAL1,787
788,PRPS2,788
789,APOB,789
790,EFTUD1,790
791,ASPH,791
792,ASUN,792
793,TTK,793
794,PPAT,794
795,CTSV,795
796,ANP32E,796
797,FANCL,797
798,ACN9,798
799,HSD17B2,799
800,CASC5,800
801,RIOK1,801
802,PLAC8,802
803,CIDEB,803
804,IDH3B,804
805,SLC7A3,805
806,UCP2,806
807,ALPL,807
808,ZCCHC7,808
809,EEF1E1,809
810,PARPBP,810
811,SLC7A7,811
812,PSEN1,812
813,FGB,813
814,SLC44A2,814
815,PRIM1,815
816,PLK1,816
817,CAPN12,817
818,AHSG,818
819,SEC61A2,819
820,KATNA1,820
821,AKR1B1,821
822,IQGAP2,822
823,METTL21A,823
824,TTR,824
825,HMGB3,825
826,TMEM216,826
827,GPN1,827
828,DLGAP5,828
829,CYFIP2,829
830,PFN2,830
831,TIMMDC1,831
832,KIAA0586,832
833,DERA,833
834,SH3BGR,834
835,ASF1A,835
836,TBC1D1,836
837,GEMIN7,837
838,KPNA2,838
839,SLC7A6,839
840,FEN1,840
841,MIS18A,841
842,UBLCP1,842
843,ITGB5,843
844,ZFP62,844
845,NOL10,845
846,ASL,846
847,CA2,847
848,GPC3,848
849,SLC38A2,849
850,TMEM14A,850
851,MUSTN1,851
852,GRPR,852
853,CAAP1,853
854,ESRG,854
855,SCN7A,855
856,CCNB1,856
857,BBS7,857
858,DPEP1,858
859,SPTLC3,859
860,BBS9,860
861,ASGR1,861
862,UCHL1,862
863,SKIV2L2,863
864,KIF20A,864
865,ECI2,865
866,CHTF18,866
867,FLRT3,867
868,PDPN,868
869,CD200,869
870,GDAP1,870
871,S100PBP,871
872,FN1,872
873,TDGF1,873
874,UPP1,874
875,DROSHA,875
876,USP7,876
877,RBP4,877
878,CBR1,878
879,XPO5,879
880,TRNT1,880
881,S100A16,881
882,ZMYM1,882
883,HIST1H2BC,883
884,AAR2,884
885,GALE,885
886,S100A6,886
887,PROSER1,887
888,HAVCR1,888
889,BLMH,889
890,GRTP1,890
891,ZWINT,891
892,POLE2,892
893,NTHL1,893
894,C3orf14,894
895,ERBB4,895
896,ICT1,896
897,UCK2,897
898,NUCB2,898
899,C9orf78,899
900,NUP107,900
901,SNRNP25,901
902,RABEPK,902
903,TMEM177,903
904,OPA1,904
905,FLRT2,905
906,CUL2,906
907,COPS3,907
908,GALM,908
909,GULP1,909
910,R3HDM1,910
911,BRIX1,911
912,F2RL1,912
913,POLD2,913
914,RPUSD4,914
915,YARS,915
916,LECT1,916
917,LCP1,917
918,AMHR2,918
919,CCDC138,919
920,CENPU,920
921,CRELD1,921
922,DEF8,922
923,LGALS4,923
924,MRPS27,924
925,TSFM,925
926,TMEM60,926
927,DHRS3,927
928,CAT,928
929,PAPSS1,929
930,MLH1,930
931,DSN1,931
932,UGT2B11,932
933,PPT1,933
934,USP11,934
935,GEMIN8,935
936,MDK,936
937,FAM49B,937
938,P4HA2,938
939,USP45,939
940,ANAPC4,940
941,MTAP,941
942,SLC39A10,942
943,EMP2,943
944,HLA.DRB5,944
945,NAA25,945
946,TKT,946
947,HAT1,947
948,IFRD2,948
949,EXOSC9,949
950,CCDC126,950
951,ORC5,951
952,WDR74,952
953,PHF5A,953
954,METTL1,954
955,NTMT1,955
956,ANLN,956
957,MGST2,957
958,EXOSC3,958
959,MTUS1,959
960,STX8,960
961,RNASEH2A,961
962,APOO,962
963,WFDC2,963
964,FBXO6,964
965,TBRG4,965
966,GLIPR2,966
967,MTHFD2,967
968,ZWILCH,968
969,VPS33A,969
970,ACTL6A,970
971,YAE1D1,971
972,METTL10,972
973,GSTA1,973
974,DGAT1,974
975,EFNA1,975
976,KLC4,976
977,ANXA4,977
978,FBXO22,978
979,TUBA1B,979
980,MTIF2,980
981,PEMT,981
982,EXOC5,982
983,PPP1R7,983
984,COPS7A,984
985,GMPR2,985
986,UBL7,986
987,LGALS2,987
988,EPSTI1,988
989,AARS,989
990,PYCR1,990
991,SERPINF1,991
992,EXOSC2,992
993,PLA2G12B,993
994,CD320,994
995,C2orf47,995
996,ERAL1,996
997,HAUS2,997
998,DNA2,998
999,NEDD1,999
1000,CDK2AP1,1000
1001,AMBP,1001
1002,TOP2A,1002
1003,C19orf48,1003
1004,MECR,1004
1005,WDR12,1005
1006,SERPINB1,1006
1007,NDUFAF7,1007
1008,PIGH,1008
1009,TAGLN,1009
1010,TPM2,1010
1011,SLC7A8,1011
1012,IL6ST,1012
1013,IPO5,1013
1014,ARMC9,1014
1015,GMNN,1015
1016,PHKA2,1016
1017,ARL14EP,1017
1018,C21orf59,1018
1019,SURF2,1019
1020,TYMS,1020
1021,PSME3,1021
1022,SULT1A2,1022
1023,HPN,1023
1024,RAMP1,1024
1025,CTSC,1025
1026,TUBB6,1026
1027,RAD51C,1027
1028,PISD,1028
1029,NUP85,1029
1030,SLC35B4,1030
1031,M6PR,1031
1032,RANGRF,1032
1033,OAZ2,1033
1034,MEP1A,1034
1035,PTPN12,1035
1036,OCIAD2,1036
1037,HSD17B10,1037
1038,APPL2,1038
1039,RBP2,1039
1040,VPS72,1040
1041,FARSA,1041
1042,NCK1,1042
1043,TDP1,1043
1044,METTL3,1044
1045,CFTR,1045
1046,HNRNPH2,1046
1047,ABCE1,1047
1048,DTYMK,1048
1049,CDK5RAP1,1049
1050,C1GALT1,1050
1051,RAB31,1051
1052,LEFTY1,1052
1053,DDX39A,1053
1054,GPM6B,1054
1055,GPRC5C,1055
1056,NUDT1,1056
1057,NDC80,1057
1058,APOC2,1058
1059,POP5,1059
1060,PCID2,1060
1061,VRK1,1061
1062,GXYLT2,1062
1063,ICE2,1063
1064,ZDHHC13,1064
1065,HIBCH,1065
1066,LAMB1,1066
1067,ISG20,1067
1068,DPCD,1068
1069,ALB,1069
1070,ASNS,1070
1071,ACAT2,1071
1072,ATL2,1072
1073,ATP2C1,1073
1074,ACTC1,1074
1075,FAM13A,1075
1076,ARHGAP26,1076
1077,CER1,1077
1078,AGTRAP,1078
1079,TIMM9,1079
1080,TF,1080
1081,USP10,1081
1082,LSM10,1082
1083,LRRC1,1083
1084,CCDC169,1084
1085,FANCA,1085
1086,IFNGR1,1086
1087,SLC2A1,1087
1088,CD9,1088
1089,DDX55,1089
1090,APOC3,1090
1091,CFAP20,1091
1092,WDR54,1092
1093,UTRN,1093
1094,ELP2,1094
1095,GGCT,1095
1096,MRPL49,1096
1097,IGF1R,1097
1098,CCDC66,1098
1099,SLC39A1,1099
1100,C4orf27,1100
1101,TM7SF3,1101
1102,PMAIP1,1102
1103,ATG101,1103
1104,UQCC1,1104
1105,TSR1,1105
1106,AXL,1106
1107,CRAT,1107
1108,GCHFR,1108
1109,AIMP2,1109
1110,BUB1,1110
1111,C12orf10,1111
1112,PDCD2L,1112
1113,USP39,1113
1114,EPHX2,1114
1115,POLB,1115
1116,VIL1,1116
1117,GNRH2,1117
1118,CDKN3,1118
1119,CHCHD6,1119
1120,NUP93,1120
1121,SLC25A37,1121
1122,ARL15,1122
1123,PMM1,1123
1124,TNNI3,1124
1125,SLC10A1,1125
1126,MFAP2,1126
1127,SLC35D2,1127
1128,NUSAP1,1128
1129,MPC1,1129
1130,LIAS,1130
1131,NUDT15,1131
1132,NHEJ1,1132
1133,AURKB,1133
1134,SGOL1,1134
1135,NUP54,1135
1136,TMEM41A,1136
1137,CTPS1,1137
1138,B3GNT7,1138
1139,S100A13,1139
1140,MYO9A,1140
1141,SLC39A5,1141
1142,UBAC2,1142
1143,TPGS2,1143
1144,RNASEH2B,1144
1145,RIN2,1145
1146,DPH6,1146
1147,ELOVL6,1147
1148,ACSL5,1148
1149,ITM2A,1149
1150,MLST8,1150
1151,SLC25A11,1151
1152,TBC1D31,1152
1153,AGO2,1153
1154,PHC1,1154
1155,ADAM9,1155
1156,CDCA3,1156
1157,PEF1,1157
1158,BCAS2,1158
1159,DPYSL2,1159
1160,HPX,1160
1161,CCS,1161
1162,GGPS1,1162
1163,BLVRA,1163
1164,ANG,1164
1165,FMO5,1165
1166,PTP4A1,1166
1167,EXOSC5,1167
1168,A1CF,1168
1169,SLC5A6,1169
1170,MRPL10,1170
1171,PPP1CC,1171
1172,IQCB1,1172
1173,F10,1173
1174,MTTP,1174
1175,SYTL2,1175
1176,OIP5,1176
1177,DBF4,1177
1178,RRM1,1178
1179,EIF2B3,1179
1180,PSMG1,1180
1181,ADSL,1181
1182,ZGRF1,1182
1183,DPH5,1183
1184,CENPF,1184
1185,ABCA5,1185
1186,RAD1,1186
1187,FGA,1187
1188,FASTKD2,1188
1189,ELP6,1189
1190,RAB25,1190
1191,THY1,1191
1192,ANPEP,1192
1193,PNPT1,1193
1194,KIFAP3,1194
1195,GYG1,1195
1196,IFT22,1196
1197,TRMT1,1197
1198,AASS,1198
1199,LIG1,1199
1200,STARD3NL,1200
1201,YWHAH,1201
1202,LGALS1,1202
1203,PON2,1203
1204,G2E3,1204
1205,WARS,1205
1206,ALDH1A1,1206
1207,MLF1,1207
1208,IFT52,1208
1209,LMO7,1209
1210,TDP2,1210
1211,HPR,1211
1212,UNC93A,1212
1213,NODAL,1213
1214,RAB28,1214
1215,RCAN1,1215
1216,TMEM120A,1216
1217,TWISTNB,1217
1218,MAD2L1BP,1218
1219,KIAA0101,1219
1220,MRTO4,1220
1221,TEX10,1221
1222,C1orf109,1222
1223,PSAT1,1223
1224,CDC6,1224
1225,RARRES2,1225
1226,CRYZL1,1226
1227,LEFTY2,1227
1228,HP,1228
1229,UTP15,1229
1230,LGALS3,1230
1231,ALDH9A1,1231
1232,EMG1,1232
1233,ASRGL1,1233
1234,IDI1,1234
1235,PDCD4,1235
1236,ORC6,1236
1237,CCDC77,1237
1238,LEAP2,1238
1239,IFITM2,1239
1240,RNF138,1240
1241,PTPRZ1,1241
1242,GGH,1242
1243,ACOT7,1243
1244,HSPE1.MOB4,1244
1245,MRS2,1245
1246,TM4SF5,1246
1247,NAA10,1247
1248,USP28,1248
1249,SHKBP1,1249
1250,TFF1,1250
1251,HSD17B7,1251
1252,SMC6,1252
1253,CUBN,1253
1254,MT1E,1254
1255,HMGN5,1255
1256,RHOBTB3,1256
1257,HMCES,1257
1258,TXNDC9,1258
1259,TNNT1,1259
1260,SEMA3E,1260
1261,NCAPG,1261
1262,C11orf1,1262
1263,LRRC40,1263
1264,HN1,1264
1265,SLC29A1,1265
1266,MELK,1266
1267,CHEK2,1267
1268,PYGL,1268
1269,GSTA2,1269
1270,VTN,1270
1271,RSU1,1271
1272,SUGCT,1272
1273,DTWD1,1273
1274,UCHL5,1274
1275,ATP5G1,1275
1276,AMZ2,1276
1277,SDAD1,1277
1278,PRIM2,1278
1279,BRMS1,1279
1280,RFC4,1280
1281,NOP16,1281
1282,CASP8AP2,1282
1283,SLC25A20,1283
1284,IFITM1,1284
1285,MT1X,1285
1286,UBE2C,1286
1287,BIRC5,1287
1288,KIF20B,1288
1289,PSPH,1289
1290,CCDC88A,1290
1291,PTPRM,1291
1292,MST1,1292
1293,GATM,1293
1294,DEPDC7,1294
1295,HMBS,1295
1296,XPO6,1296
1297,MTERF3,1297
1298,SAE1,1298
1299,HSD17B11,1299
1300,APOA1,1300
1301,CMC1,1301
1302,SMC4,1302
1303,FANCI,1303
1304,BCS1L,1304
1305,DPPA4,1305
1306,FAM151A,1306
1307,CDCA2,1307
1308,BPHL,1308
1309,TFPI,1309
1310,TADA1,1310
1311,MRPS12,1311
1312,SF3B3,1312
1313,COPS7B,1313
1314,STMN1,1314
1315,SEPP1,1315
1316,PLIN2,1316
1317,UFD1L,1317
1318,MOV10,1318
1319,BSCL2,1319
1320,ECT2,1320
1321,EXTL2,1321
1322,ATG3,1322
1323,METAP1,1323
1324,DCUN1D5,1324
1325,TRIAP1,1325
1326,FAM118B,1326
1327,GSTK1,1327
1328,C11orf74,1328
1329,UCKL1,1329
1330,ATG4C,1330
1331,TIPIN,1331
1332,RBBP8,1332
1333,TSN,1333
1334,IMMP1L,1334
1335,SHISA2,1335
1336,ZNF561,1336
1337,DCTPP1,1337
1338,HGD,1338
1339,ECSIT,1339
1340,HMMR,1340
1341,DMKN,1341
1342,BST2,1342
1343,WDYHV1,1343
1344,GPR133,1344
1345,DCLRE1C,1345
1346,SH3BGRL,1346
1347,RAD51AP1,1347
1348,C17orf75,1348
1349,FTSJ1,1349
1350,IMP4,1350
1351,NEK2,1351
1352,PPP1R21,1352
1353,HSDL2,1353
1354,PRC1,1354
1355,ODF2L,1355
1356,ESYT1,1356
1357,MRPS11,1357
1358,RFC5,1358
