#ID,Gene,index
121,CCR7,121
122,F2R,122
123,CD48,123
124,CTSF,124
125,C030034L19RIK,125
126,UHRF1,126
127,STK10,127
128,MOGS,128
129,RNF125,129
130,MGAT1,130
131,PLXNA4OS1,131
132,PKN3,132
133,USP11,133
134,SLC39A6,134
135,SPNS2,135
136,METTL7A1,136
137,GPR65,137
138,IL1R1,138
139,ALDH1A1,139
140,IL18BP,140
141,ITSN1,141
142,TRIM59,142
143,GPR171,143
144,SLCO3A1,144
145,MN1,145
146,C130089K02RIK,146
147,TTC39B,147
148,CTSG,148
149,PTGS1,149
150,FUT8,150
151,GM20342,151
152,IGHV1-81,152
153,TFEC,153
154,UBE2L6,154
155,ANXA2,155
156,IFI27L2A,156
157,IGHM,157
158,TFPI,158
159,ITM2A,159
160,SDSL,160
161,FHL1,161
162,LTB,162
163,COL4A2,163
164,DENND2D,164
165,PLAC8,165
166,PAG1,166
167,FLNA,167
168,SIGLECG,168
169,CD53,169
170,PAFAH2,170
171,SLA,171
172,GM37124,172
173,BDH2,173
174,SMPDL3A,174
175,WLS,175
176,BCL2,176
177,PF4,177
178,OAS2,178
179,CDK19,179
180,SP100,180
181,SLBP,181
182,ZMIZ1,182
183,P2RY14,183
184,CCL3,184
185,PARP8,185
186,MPL,186
187,TNFAIP2,187
188,HID1,188
189,GGT5,189
190,ERP29,190
191,VLDLR,191
192,RGS19,192
193,SELL,193
194,TMEM268,194
195,H2-OB,195
196,EVI2A,196
197,ME2,197
198,LHCGR,198
199,PLPPR3,199
200,5430427O19RIK,200
201,SERPINA3G,201
202,ELOVL5,202
203,MKI67,203
204,CD244A,204
205,ANKRD33B,205
206,SLC18A2,206
207,NCAPD2,207
208,ADAM17,208
209,TNS2,209
210,ITGAM,210
211,EPSTI1,211
212,TMEM173,212
213,PPCDC,213
214,NKG7,214
215,HAAO,215
216,LAG3,216
217,ARRDC4,217
218,CD63,218
219,RGS2,219
220,KLHL4,220
221,STK17B,221
222,UNC93B1,222
223,ITGAL,223
224,CD81,224
225,IL7R,225
226,CD69,226
227,SLC18A1,227
228,TMEM246,228
229,SYK,229
230,CD44,230
231,PKIB,231
232,DEF8,232
233,NCEH1,233
234,TBXA2R,234
235,POLA2,235
236,CMAH,236
237,PRNP,237
238,APP,238
239,NT5C3,239
240,CFP,240
241,CD33,241
242,PAQR5,242
243,NAV1,243
244,NAPSA,244
245,BLNK,245
246,F11R,246
247,CDKN1C,247
248,GM973,248
249,ABCG2,249
250,FCHO2,250
251,DOK2,251
252,KAZALD1,252
253,MYCT1,253
254,FCRL1,254
255,STARD4,255
256,GIMAP4,256
257,FDFT1,257
258,PPIC,258
259,SLC16A10,259
260,PLSCR4,260
261,CDT1,261
262,CAPG,262
263,TIPIN,263
264,CCL9,264
265,ARHGAP18,265
266,PIRB,266
267,PROCR,267
268,IGHV1-77,268
269,FAM171A1,269
270,SLC2A3,270
271,TAPT1,271
272,PARVG,272
273,GNG11,273
274,SAMSN1,274
275,GM2A,275
276,RNASE6,276
277,ARHGEF39,277
278,SLC43A2,278
279,VAMP1,279
280,2810468N07RIK,280
281,FKBP9,281
282,PYGL,282
283,AMPD2,283
284,AFF3,284
285,NRROS,285
286,APLP2,286
287,MPO,287
288,TES,288
289,BTLA,289
290,GM10384,290
291,ARL11,291
292,RHOF,292
293,TMEM14C,293
294,SSH2,294
295,TIE1,295
296,CD34,296
297,PECAM1,297
298,CLEC12A,298
299,NPDC1,299
300,JAM3,300
301,PDE1B,301
302,FLT3,302
303,SERPINF1,303
304,IL17RE,304
305,SLC44A2,305
306,RASAL3,306
307,H2-Q6,307
308,ICA1,308
309,GMNN,309
310,CYFIP2,310
311,SERPINB6A,311
312,NUDT19,312
313,MMRN1,313
314,SAT1,314
315,ANXA5,315
316,SSTR2,316
317,CSF3R,317
318,DOCK10,318
319,ROBO4,319
320,SELENOP,320
321,PEAR1,321
322,PDZK1IP1,322
323,TINAGL1,323
324,GBP4,324
325,CADPS2,325
326,STXBP1,326
327,RNF213,327
328,TESPA1,328
329,FRMD6,329
330,AFDN,330
331,DOCK11,331
332,ADGRL4,332
333,ARID5A,333
334,CTNNAL1,334
335,4833407H14RIK,335
336,GPR18,336
337,TRIM47,337
338,PRUNE2,338
339,MAGED1,339
340,GIMAP1,340
341,PRR5,341
342,C230085N15RIK,342
343,F630028O10RIK,343
344,DUSP1,344
345,E430014B02RIK,345
346,ARHGEF18,346
347,RANBP1,347
348,CD74,348
349,ADGRG3,349
350,SYTL1,350
351,CORO7,351
352,SELPLG,352
353,UAP1L1,353
354,EBI3,354
355,IRAK3,355
356,PRIM1,356
357,ST8SIA4,357
358,PANX1,358
359,ARHGAP27,359
360,IPCEF1,360
361,RCSD1,361
362,P2RX1,362
363,SLC22A3,363
364,GUCY1A1,364
365,KCTD12,365
366,LACTB,366
367,TUBB4B,367
368,PGRMC1,368
369,JPT1,369
370,CCT2,370
371,OSGIN1,371
372,FCGRT,372
373,PPM1G,373
374,TRPV2,374
375,CDK18,375
376,IL10RA,376
377,RNF13,377
378,PPP1R15A,378
379,IL12A,379
380,GNG2,380
381,MAMDC2,381
382,GM4759,382
383,TBC1D5,383
384,DPP4,384
385,ARHGAP15,385
386,SPNS3,386
387,SULT1A1,387
388,RBPMS,388
389,KIF17,389
390,MYLK,390
391,DUSP6,391
392,GAA,392
393,CERS4,393
394,LAX1,394
395,SLC39A13,395
396,SEMA3D,396
397,LPCAT2,397
398,APOE,398
399,SLC29A1,399
400,PRSS57,400
401,PLEK,401
402,FAM110C,402
403,CD55,403
404,ADSSL1,404
405,GM5111,405
406,DCK,406
407,PLXDC2,407
408,PDGFRB,408
409,HSD3B7,409
410,SLFN2,410
411,ARPP21,411
412,SH2D5,412
413,IGKC,413
414,IFI27,414
415,PRKCH,415
416,SLAMF1,416
417,ANKRD44,417
418,CIPC,418
419,RRAS,419
420,AC174780.1,420
421,NHP2,421
422,GIMAP8,422
423,GDF3,423
424,TMEM206,424
425,VEGFC,425
426,OTUB2,426
427,LYN,427
428,GP9,428
429,GSN,429
430,TM6SF1,430
431,PLD4,431
432,UBA7,432
433,FGD5,433
434,NCF1,434
435,GBP2,435
436,CPNE8,436
437,TBXAS1,437
438,D630039A03RIK,438
439,CISH,439
440,GIMAP5,440
441,NWD1,441
442,TSPAN2,442
443,MYO5A,443
444,PLXNC1,444
445,OBSL1,445
446,GOLM1,446
447,C1RL,447
448,CPQ,448
449,S100A6,449
450,KRT18,450
451,TMEM37,451
452,ZNRF2,452
453,CAV2,453
454,AP1S2,454
455,BPIFC,455
456,LGALS1,456
457,MPZL1,457
458,SLC16A11,458
459,WFDC17,459
460,SCARF1,460
461,RFTN1,461
462,RAMP1,462
463,FUT7,463
464,UPP1,464
465,ITGB5,465
466,TRAF1,466
467,SNAP23,467
468,LRRC8C,468
469,RASA4,469
470,GIMAP3,470
471,N4BP3,471
472,DNTT,472
473,IL18RAP,473
474,FGD2,474
475,TFR2,475
476,CD52,476
477,CAMK1D,477
478,ZFP367,478
479,CTTN,479
480,LGMN,480
481,LSP1,481
482,DDX4,482
483,OTULINL,483
484,CD9,484
485,MAN1A,485
486,CST7,486
487,CDK17,487
488,WFDC2,488
489,2610307P16RIK,489
490,TOP2A,490
491,ZFP62,491
492,SLC9A9,492
493,IGFBP4,493
494,RNF38,494
495,RAB27B,495
496,FADS1,496
497,SOCS2,497
498,DTL,498
499,CDK6,499
500,DUSP5,500
501,PLIN3,501
502,GRAMD1A,502
503,ATP8B4,503
504,CASP12,504
505,GSTT1,505
506,LCK,506
507,CTSW,507
508,CCDC112,508
509,ABCG3,509
510,NDRG2,510
511,CTSB,511
512,NEURL3,512
513,EFNA1,513
514,TRIM16,514
515,SLC35D3,515
516,CHRNB1,516
517,RP2,517
518,TMEM123,518
519,TPM4,519
520,PTP4A3,520
521,ACAP1,521
522,H2-DMA,522
523,CREG1,523
524,HACD4,524
525,FUCA2,525
526,TXNIP,526
527,SERP1,527
528,9530082P21RIK,528
529,TYROBP,529
530,GM1966,530
531,GIMAP1OS,531
532,PTPRE,532
533,PSTPIP1,533
534,MSMO1,534
535,NLRC3,535
536,CNN3,536
537,CCNG2,537
538,GBP9,538
539,EEPD1,539
540,CLIP3,540
541,NSMF,541
542,ZFP422,542
543,IFI213,543
544,CRACR2B,544
545,OBSCN,545
546,KBTBD11,546
547,BGN,547
548,IFI209,548
549,SLC26A11,549
550,EMB,550
551,IFI206,551
552,TLR7,552
553,GGTA1,553
554,CTSH,554
555,CKS1B,555
556,ITGB7,556
557,JCHAIN,557
558,VAV3,558
559,ESAM,559
