#ID,Gene,index
462,FGL2,462
463,TSPAN14,463
464,MYL10,464
465,CERK,465
466,FAM111A,466
467,TBXAS1,467
468,FAR1,468
469,POLE3,469
470,PANX1,470
471,ATP6AP2,471
472,FOXRED1,472
473,TBL3,473
474,ATG12,474
475,TMEM206,475
476,MTREX,476
477,DNM1L,477
478,IIGP1,478
479,MAP4K2,479
480,NUDT19,480
481,TBC1D9B,481
482,CTLA2B,482
483,DUS1L,483
484,CUL3,484
485,PADI4,485
486,DUSP1,486
487,PRPF4,487
488,DNAJC5,488
489,RPA2,489
490,SLA,490
491,ARID5A,491
492,LYN,492
493,CD52,493
494,ST8SIA4,494
495,CDC6,495
496,MS4A6C,496
497,UAP1,497
498,ADSSL1,498
499,CLN5,499
500,UHRF1,500
501,GT(ROSA)26SOR,501
502,CLPTM1L,502
503,DHFR,503
504,ELMO2,504
505,RRM1,505
506,IGHM,506
507,TGTP2,507
508,EIF1AD,508
509,RAB37,509
510,TYMS,510
511,AKAP8L,511
512,PCLAF,512
513,RGS2,513
514,SLC19A1,514
515,CAD,515
516,F11R,516
517,SMPDL3A,517
518,SETD2,518
519,CDCA8,519
520,PRODH,520
521,ORC6,521
522,TBC1D10C,522
523,IARS2,523
524,TOP3B,524
525,GIMAP1,525
526,ACAA2,526
527,TYROBP,527
528,METAP1,528
529,TUBGCP3,529
530,PRELID3B,530
531,XPNPEP1,531
532,LONP2,532
533,PTGS1,533
534,RPA1,534
535,ME2,535
536,CERS4,536
537,PLAC8,537
538,SH2D5,538
539,PCMTD2,539
540,UBA7,540
541,ALDH9A1,541
542,OTULINL,542
543,TBC1D5,543
544,TNFRSF21,544
545,GPR160,545
546,SAMD9L,546
547,CCDC137,547
548,G6PDX,548
549,IRGM2,549
550,CHORDC1,550
551,ANXA2,551
552,BCL2,552
553,GMNN,553
554,DNAJC11,554
555,ITSN1,555
556,SHISA8,556
557,AP3S1,557
558,CCDC50,558
559,PSAT1,559
560,ELANE,560
561,ATP13A1,561
562,PEAR1,562
563,TMX3,563
564,COPB1,564
565,LAP3,565
566,CTSZ,566
567,MORC3,567
568,GIMAP5,568
569,FIGNL1,569
570,EPSTI1,570
571,FDFT1,571
572,ADGRG3,572
573,MILR1,573
574,STARD7,574
575,MAD2L1,575
576,NSD2,576
577,MAGED2,577
578,FCHO2,578
579,POLD1,579
580,PBK,580
581,VPS35,581
582,SLC2A3,582
583,CYP4V3,583
584,COQ8A,584
585,4833439L19RIK,585
586,GRIA3,586
587,MIS12,587
588,S100A6,588
589,VAV3,589
590,CKAP5,590
591,DENND2D,591
592,NCEH1,592
593,NAMPT,593
594,ARHGEF39,594
595,ATP11C,595
596,NFAM1,596
597,EPB41L4B,597
598,MMRN1,598
599,2610035D17RIK,599
600,NOP2,600
601,UBR7,601
602,SESN1,602
603,MICU1,603
604,HACD4,604
605,PFKP,605
606,RANGAP1,606
607,IARS,607
608,ITM2A,608
609,DCAF13,609
610,RPP40,610
611,EMCN,611
612,NDRG1,612
613,TXNDC11,613
614,MKI67,614
615,PCMTD1,615
616,FASTKD2,616
617,FGFR1OP,617
618,LGALS1,618
619,CPA3,619
620,ITGAL,620
621,SHMT1,621
622,SGMS1,622
623,NADK,623
624,CYP2J9,624
625,FUCA2,625
626,WDR4,626
627,TM7SF3,627
628,ARL11,628
629,TRIM47,629
630,TRPC6,630
631,ANXA5,631
