#ID,Gene,index
298,RUNX1,298
299,TFDP1,299
300,FUBP1,300
301,CRABP2,301
302,PGR,302
303,MED16,303
304,FOXH1,304
305,MAFF,305
306,NONO,306
307,ETV1,307
308,TCEA1,308
309,AFF1,309
310,TFAP2A,310
311,SOX3,311
312,STAT2,312
313,SOX7,313
314,MSX1,314
315,RBFOX2,315
316,ASH2L,316
317,ARID4B,317
318,DNMT3A,318
319,PA2G4,319
320,ETV4,320
321,H1F0,321
322,ARID3B,322
323,OTX2,323
324,PPARA,324
325,ETV7,325
326,CNTRL,326
327,BMP4,327
328,MLLT3,328
329,CENPK,329
330,MED14,330
331,UBTF,331
332,ATRX,332
333,TRIM22,333
334,TFE3,334
335,ZNF219,335
336,EWSR1,336
337,SF1,337
338,EGF,338
339,CRX,339
340,RNF19A,340
341,RNF14,341
342,FOXD3,342
343,ZFP42,343
344,FOXK1,344
345,POLR3E,345
346,KAT7,346
347,PDGFA,347
348,TBX20,348
349,RBMX,349
350,PRDM14,350
351,XRCC6,351
352,TGFB1I1,352
353,ELAVL2,353
354,GRHL1,354
355,CCND1,355
356,NR2C1,356
357,HIST1H1B,357
358,ARID3A,358
359,DEK,359
360,POU2F2,360
361,MEIS2,361
362,PHB2,362
363,SNAI2,363
364,TRIM25,364
365,DMBX1,365
366,HNRNPAB,366
367,MAPK10,367
368,SPIB,368
369,APEX1,369
370,SATB2,370
371,ZNF142,371
372,POLR2D,372
373,EOMES,373
374,CSDE1,374
375,AIP,375
376,KHSRP,376
377,RBM14,377
378,TWIST1,378
379,APC,379
380,PSMD9,380
381,CXXC1,381
382,NFATC3,382
383,RAI14,383
384,POLR2A,384
385,TBX3,385
386,CHAF1A,386
387,DNMT1,387
388,HAND2,388
389,PHF21A,389
390,TMF1,390
391,ZNF585B,391
392,MCM7,392
393,TCF7L1,393
394,TRERF1,394
395,BRWD1,395
396,TRIP11,396
397,ZHX3,397
398,HIF1A,398
399,PITX2,399
400,SRSF6,400
401,TFAP4,401
402,SFMBT1,402
403,SMAD2,403
404,NFAT5,404
405,RAD51,405
406,POU5F1,406
407,DDX54,407
408,APBB2,408
409,SALL3,409
410,SLC39A11,410
411,C4orf46,411
412,FAM46A,412
413,ERCC-00022,413
414,PIP4K2A,414
415,ARHGAP28,415
416,FAM89A,416
417,PENK,417
418,COBLL1,418
419,GABRB3,419
420,DDHD2,420
421,CHL1,421
422,TDRD7,422
423,DCAF6,423
424,SH3BGRL2,424
425,STK17B,425
426,LGR5,426
427,DNAJB14,427
428,SLCO2A1,428
429,CAP2,429
430,POLR3G,430
431,ITGA5,431
432,PLK2,432
433,ABCA1,433
434,LIFR,434
435,RTKN2,435
436,KIAA0528,436
437,NRP2,437
438,MAMLD1,438
439,TNFRSF11B,439
440,PLK1,440
441,CYP26A1,441
442,TFB2M,442
443,ITGA6,443
444,COL5A2,444
445,ERCC-00113,445
446,MYOF,446
447,VAMP7,447
448,AMN1,448
449,DUSP10,449
450,TMEM64,450
451,ERCC-00171,451
452,ERCC-00044,452
453,RND3,453
454,BCAR3,454
455,SYNC,455
456,GTF2H2D,456
457,NTS,457
458,MIA3,458
459,ALG6,459
460,B4GALT4,460
461,GYPB,461
462,PRIM1,462
463,SENP7,463
464,SLC36A4,464
465,EMB,465
466,ERCC-00136,466
467,ZNF521,467
468,NEDD4,468
469,CDC7,469
470,TGFBR3,470
471,FAM69A,471
472,CEP290,472
473,MTERF,473
474,ENC1,474
475,OXTR,475
476,PRKACB,476
477,MBOAT1,477
478,MAGI3,478
479,CPVL,479
480,CEP85L,480
481,PLAU,481
482,SLITRK2,482
483,MYCT1,483
484,RFPL2,484
485,ERCC-00004,485
486,DYNC2LI1,486
487,SLC35F1,487
488,PDLIM3,488
489,ZNF280B,489
490,SEMA3A,490
491,UNC5C,491
492,PNPLA8,492
493,NEDD9,493
494,GPR83,494
495,MFAP4,495
496,GABRB2,496
497,ROR2,497
498,WLS,498
499,ASS1,499
500,HLA-DQB1,500
501,NOL11,501
502,SPP1,502
503,IL6ST,503
504,SLC39A8,504
505,MATN3,505
506,SYNE2,506
507,TRAPPC8,507
508,GATM,508
509,PLSCR4,509
510,APLNR,510
511,QPCT,511
512,MCC,512
513,FBXO5,513
514,CDK6,514
515,CRHBP,515
516,ELOVL2,516
517,OTUD6B,517
518,RIN2,518
519,PRMT6,519
520,OAS1,520
521,CD200,521
522,GINS2,522
523,FBXO34,523
524,STK38L,524
525,RPP40,525
526,IGDCC4,526
527,TMEM47,527
528,ERCC-00165,528
529,ERCC-00074,529
530,NUP35,530
531,CALB1,531
532,KDR,532
533,DEPDC1B,533
534,PIK3R5,534
535,CEP55,535
536,PPPDE1,536
537,FARSB,537
538,GPC3,538
539,KIF23,539
540,KLHL4,540
541,CCNE2,541
542,ERCC-00131,542
543,RRN3,543
544,MAP4K3,544
545,PRTG,545
546,PPP1R9A,546
547,TIPIN,547
548,ERCC-00002,548
549,STK3,549
550,SLC6A15,550
551,PLOD2,551
552,RBBP8,552
553,CUL1,553
554,ERCC-00076,554
555,FN1,555
556,MALT1,556
557,CCNA2,557
558,SKA3,558
559,SIPA1L2,559
560,ANXA3,560
561,SFRP1,561
562,NUCB2,562
563,CPE,563
564,MEX3C,564
565,PELI2,565
566,TTC39B,566
567,HTRA1,567
568,TFPI,568
569,ARHGAP42,569
570,SERPINE2,570
571,APOBEC3C,571
572,NUSAP1,572
573,ERCC-00095,573
574,GLMN,574
575,HLA-DRB1,575
576,TPD52,576
577,BAMBI,577
578,ITPR2,578
579,LTBP1,579
580,MLF1IP,580
581,ADAMTS3,581
582,ST8SIA4,582
583,RPL17-C18ORF32,583
584,ERCC-00096,584
585,KIF15,585
586,DKK1,586
587,CLDN10,587
588,CCPG1,588
589,COMMD10,589
590,CTSK,590
591,SEMA3E,591
592,CER1,592
593,VASH2,593
594,KLHL24,594
595,CDCA8,595
596,PMAIP1,596
597,RFC3,597
598,EXO1,598
599,SLC35A3,599
600,ANKRD28,600
601,RGPD2,601
602,PCDH10,602
603,SAMD3,603
604,INSIG2,604
605,NDUFC2-KCTD14,605
606,GRPR,606
607,KIAA1467,607
608,TIMP3,608
609,CDC20,609
610,C11orf46,610
611,TP53INP1,611
612,MPHOSPH9,612
613,ATP2B4,613
614,PHLDA1,614
615,KLHL6,615
616,VPS13C,616
617,ACOX3,617
618,GPC6,618
619,MRPS35,619
620,APOBEC3G,620
621,CLGN,621
622,PLCB4,622
623,STC1,623
624,DNA2,624
625,NRP1,625
626,TJP2,626
627,KLHL28,627
628,BNIP3,628
629,WDHD1,629
630,ELMO1,630
631,DRAM2,631
632,RIOK1,632
633,CD9,633
634,CD48,634
635,ERCC6L,635
636,ECI2,636
637,ZNF30,637
638,ESRP1,638
639,KIF21A,639
640,KRCC1,640
641,RNF13,641
642,TMSB15B,642
643,POLB,643
644,ZNF518B,644
645,HEG1,645
646,FBXO28,646
647,THY1,647
648,ODC1,648
649,RSPO3,649
650,HAPLN1,650
651,UTP15,651
652,DLC1,652
653,SH3BGRL,653
654,ARL4A,654
655,LECT1,655
656,NUDT11,656
657,ZBTB10,657
658,AMIGO2,658
659,ERCC-00046,659
660,VPS54,660
661,SH3RF1,661
662,PALLD,662
663,CCKBR,663
664,PDCD4,664
665,DPH2,665
666,LIMCH1,666
667,ARFGAP3,667
668,LRIG3,668
669,SLC19A2,669
670,WDR3,670
671,UNC5D,671
672,TRDN,672
673,ERCC-00053,673
674,VWA5A,674
675,SNX14,675
676,ERBB4,676
677,AKAP2,677
678,FASTKD3,678
679,RAVER2,679
680,FREM1,680
681,PPAPDC1A,681
682,GLDC,682
683,WDFY1,683
684,NT5DC3,684
685,LEPREL1,685
686,KLHL12,686
687,PRPS2,687
688,REV3L,688
689,PHLDB2,689
690,MANEA,690
691,ANKMY2,691
692,ERCC-00009,692
693,CDCA2,693
694,STT3B,694
695,ATG4C,695
696,SERHL2,696
697,EPHA4,697
698,KIAA1109,698
699,RPE,699
700,LGR4,700
701,TIMM8A,701
702,ERCC-00060,702
703,STIM2,703
704,CAMK2D,704
705,GNG11,705
706,ZNF516,706
707,ZCCHC11,707
708,PRSS35,708
709,MAN1A1,709
710,MME,710
711,MBIP,711
712,TMEM131,712
713,RALB,713
714,MSANTD3-TMEFF1,714
715,ABLIM1,715
716,PDE3B,716
717,CBR1,717
718,FAM117B,718
719,PLXNA2,719
720,WDR35,720
721,CCDC80,721
722,ACTC1,722
723,JPH1,723
724,CCDC81,724
725,SNX18,725
726,THAP9,726
727,MAP3K2,727
728,TSPAN12,728
729,HSD17B11,729
730,B3GNT5,730
731,BAG3,731
732,NOC3L,732
733,HPRT1,733
734,NXT2,734
735,CCDC82,735
736,PTGR1,736
737,NLGN4X,737
738,LUM,738
739,DUSP4,739
740,NCAPG,740
741,CCDC141,741
742,ANGPT2,742
743,COLEC12,743
744,PAM,744
745,COL4A6,745
746,HRSP12,746
747,NDC80,747
748,GYPE,748
749,NUAK1,749
750,KAL1,750
751,KIAA1804,751
752,CNKSR3,752
753,FER,753
754,KIAA1324L,754
755,SEMA5A,755
756,FBN1,756
757,HAS2,757
758,ITM2A,758
759,ERCC-00145,759
760,ERCC-00043,760
761,AK4,761
762,SNX16,762
763,TNC,763
764,CCDC138,764
765,NAP1L3,765
766,C12orf23,766
767,BMPER,767
768,DDAH1,768
769,RHAG,769
770,BLM,770
771,USP44,771
772,FST,772
773,MRPS30,773
774,RAD51AP1,774
775,LRAT,775
776,CLDN11,776
777,RAB31,777
778,TMEM38B,778
779,LPIN1,779
780,PPM1H,780
781,MMP16,781
782,GCA,782
783,PHC1,783
784,WDR12,784
785,TTN,785
786,GYPA,786
787,ST8SIA1,787
788,GLRX,788
789,ERCC-00092,789
790,ZNF512,790
791,LPGAT1,791
792,PGM2,792
793,TTK,793
794,PPT2,794
795,DKK4,795
796,TADA1,796
797,KDM6A,797
798,ANKRD50,798
799,ERCC-00130,799
800,ARHGAP29,800
801,YPEL5,801
802,BUB1B,802
803,HOMER1,803
804,COL4A1,804
805,FLRT2,805
806,SEMA6D,806
807,AGPAT5,807
808,FLRT3,808
809,C3orf14,809
810,CA14,810
811,PDGFRA,811
812,PROM1,812
813,UTP18,813
814,MEPE,814
815,ZFYVE16,815
816,PRSS23,816
817,ERCC-00112,817
818,DPYSL3,818
819,FZD5,819
820,SSFA2,820
821,SPPL2A,821
822,CYP1B1,822
823,TRUB1,823
824,ZDHHC21,824
825,ARL4D,825
826,PTPRZ1,826
827,TEX10,827
828,RRAS2,828
829,DAAM1,829
830,ALCAM,830
831,ASNS,831
832,PCDH7,832
833,ERCC-00062,833
834,DYNC1I1,834
835,MCCC1,835
836,KDELR3,836
837,EPCAM,837
838,TRIM2,838
839,SEMA6A,839
840,EPB41L3,840
841,RMI1,841
842,RNF138,842
843,ST3GAL6,843
844,ALPK2,844
845,MRS2,845
846,CASD1,846
847,RFESD,847
848,TBC1D4,848
849,CCNB2,849
850,SORL1,850
851,RIPPLY1,851
852,ANKRD13C,852
853,LGALSL,853
854,RGS5,854
855,TDP2,855
856,COL1A2,856
857,GDAP1,857
858,C11orf82,858
859,TIPARP,859
860,PMP22,860
861,GLIPR2,861
862,DNAAF2,862
863,DTL,863
864,S1PR3,864
865,NUP54,865
866,LRR1,866
867,FAM135A,867
868,ISCA1,868
869,PRICKLE1,869
870,COL5A1,870
871,ERCC-00111,871
872,GAD1,872
873,SFRP2,873
874,AGL,874
875,GPSM2,875
876,ELMOD2,876
877,TMOD1,877
878,SULF2,878
879,LRRCC1,879
880,SLC46A3,880
881,BTBD10,881
882,ATP11B,882
883,PREPL,883
884,WNT5A,884
885,ESCO2,885
886,ANKRD26,886
887,DLGAP5,887
888,CA2,888
889,ERCC-00042,889
890,XRN1,890
891,ERCC-00025,891
892,PLP1,892
893,FEZ1,893
894,NCAM1,894
895,DSCC1,895
896,DECR1,896
897,DCLK1,897
898,TTC27,898
899,CHEK2,899
900,ERCC-00108,900
901,VIM,901
902,FAM188A,902
903,CDH11,903
904,NIPSNAP3A,904
905,PFKFB2,905
906,LIPG,906
907,ERCC-00003,907
908,RHOBTB3,908
909,MRPL1,909
