#ID,Gene,index
340,PPAT,340
341,ABCF3,341
342,SDHAF2,342
343,PACSIN2,343
344,NARFL,344
345,DECR1,345
346,CD34,346
347,APEH,347
348,PIK3R2,348
349,SLC31A1,349
350,SAMD14,350
351,ATAD1,351
352,COA5,352
353,CD1D1,353
354,ACSS1,354
355,METAP1,355
356,CLPX,356
357,CCNB2,357
358,LCP2,358
359,RAD51AP1,359
360,NGLY1,360
361,LYZ2,361
362,GSKIP,362
363,PRSS50,363
364,FZR1,364
365,WDR6,365
366,DCAF4,366
367,ZFP871,367
368,NDE1,368
369,CHP1,369
370,UAP1,370
371,RTP4,371
372,HSPH1,372
373,NUP85,373
374,WDR73,374
375,DNPEP,375
376,TBC1D20,376
377,PRELID3B,377
378,RCC1,378
379,RASA3,379
380,CTPS,380
381,DCAF11,381
382,PLA2G12A,382
383,HARS,383
384,COLGALT1,384
385,DUSP1,385
386,GM28875,386
387,PGLYRP2,387
388,PLCG2,388
389,STT3B,389
390,LTB,390
391,RMND5B,391
392,TFR2,392
393,SPNS2,393
394,STOM,394
395,TOP2A,395
396,GSTM5,396
397,MFSD2B,397
398,MFNG,398
399,SLC35A1,399
400,CISH,400
401,MAVS,401
402,CTLA2A,402
403,RFESD,403
404,SLC40A1,404
405,GFM1,405
406,ZFP62,406
407,WLS,407
408,EMILIN2,408
409,ANXA6,409
410,FKBP1A,410
411,DNAJC11,411
412,ANGPT1,412
413,UBXN2B,413
414,CHMP7,414
415,TRIM47,415
416,PRPS2,416
417,CES2G,417
418,MINPP1,418
419,TXNRD2,419
420,MFSD14B,420
421,CASP3,421
422,CLN5,422
423,ATP6V1A,423
424,ST3GAL5,424
425,XPNPEP1,425
426,AK3,426
427,ATL2,427
428,TBXAS1,428
429,CD84,429
430,RFC5,430
431,ASNS,431
432,PWP2,432
433,HERC4,433
434,TRIB2,434
435,MT1,435
436,SQLE,436
437,KRT18,437
438,LSP1,438
439,ZFP35,439
440,GOSR2,440
441,PKM,441
442,BLVRB,442
443,SPC24,443
444,SLC19A1,444
445,PPIL4,445
446,SDSL,446
447,CAST,447
448,ADGRL4,448
449,NAPSA,449
450,TNFAIP2,450
451,CCNE1,451
452,ZFP655,452
453,FASTKD2,453
454,PTDSS1,454
455,PQLC3,455
456,MYL10,456
457,ELMO1,457
458,CDT1,458
459,MOGS,459
460,ANAPC2,460
461,MGST3,461
462,SACM1L,462
463,PADI4,463
464,CHUK,464
465,WARS,465
466,UAP1L1,466
467,GM15915,467
468,FECH,468
469,POGLUT1,469
470,MTHFD1,470
471,RHOF,471
472,OASL2,472
473,CCNA2,473
474,AQP1,474
475,CTSO,475
476,ISG20,476
477,TUBGCP3,477
478,ALAD,478
479,INTS13,479
480,TSPAN33,480
481,CDC45,481
482,GSTM1,482
483,G6PDX,483
484,TMEM109,484
485,MTAP,485
486,TREML2,486
487,NUDT9,487
488,TSPO2,488
489,GNPDA1,489
490,GIMAP6,490
491,CDC6,491
492,CDCA4,492
493,GLIPR2,493
494,ZFP397,494
495,GOLM1,495
496,CTTN,496
497,ATP2A3,497
498,INPP5B,498
499,EMILIN1,499
500,CRYZL2,500
501,NEURL3,501
502,LEPROT,502
503,LIMD2,503
504,PTGS1,504
505,POLE3,505
506,FAM136A,506
507,ITIH5,507
508,CENPA,508
509,TSPAN14,509
510,D10WSU102E,510
511,HARS2,511
512,FPGS,512
513,RASSF5,513
514,SLC25A21,514
515,BAP1,515
516,PSMF1,516
517,CNN2,517
518,CEPT1,518
519,GNB4,519
520,GNG11,520
521,PITPNB,521
522,STEAP3,522
523,VPS16,523
524,MEMO1,524
525,SLC14A1,525
526,ELAC2,526
527,SERPINB9,527
528,LDHB,528
529,CDCA3,529
530,PRIM1,530
531,RNASE6,531
532,WDR4,532
533,PDCL,533
534,IFI203,534
535,PFKM,535
536,ATG4B,536
537,ASF1B,537
538,APLP2,538
539,RABIF,539
540,SMC2,540
541,ST6GALNAC4,541
542,WDHD1,542
543,CERS5,543
544,GBP2,544
545,SLC43A1,545
546,RAB37,546
547,BID,547
548,SERPINF1,548
549,ESAM,549
550,DENND2D,550
551,TRIM59,551
552,ALDH18A1,552
553,CTSE,553
554,CSTF2,554
555,PLXNC1,555
556,1700017B05RIK,556
557,DYNLT3,557
558,OTUD6B,558
559,GIMAP1,559
560,PRKAB1,560
561,CAD,561
562,WDR5,562
563,MMUT,563
564,HAUS2,564
565,RASAL3,565
566,MRPL37,566
567,FTSJ3,567
568,ATP13A1,568
569,TFRC,569
570,ANXA1,570
571,TMC6,571
572,POLD1,572
573,GCLC,573
574,PON2,574
575,PSEN2,575
576,NCEH1,576
577,UHRF1,577
578,TUBGCP2,578
579,THUMPD3,579
580,PROCR,580
581,ME2,581
582,RFC4,582
583,MT2,583
584,SLC18A2,584
585,STARD10,585
586,CKAP2L,586
587,CTSC,587
588,PBK,588
589,CUL4A,589
590,SCFD1,590
591,HEMGN,591
592,WDR55,592
593,NAMPT,593
594,FAM234B,594
595,HPN,595
596,IL21R,596
597,DCAF13,597
598,LRRC8C,598
599,SMIM1,599
600,MFSD1,600
601,PICALM,601
602,TNFRSF13B,602
603,RANGAP1,603
604,TMEM176B,604
605,UBA3,605
606,STAP1,606
607,HEBP1,607
608,ORC6,608
609,GATM,609
610,PPOX,610
611,EBI3,611
612,LONP1,612
613,EPDR1,613
614,CAR1,614
615,BAG2,615
616,FTSJ1,616
617,CDC7,617
618,2610035D17RIK,618
619,VPS41,619
620,TARS,620
621,AW112010,621
622,DUS1L,622
623,PQLC1,623
624,GYPA,624
625,CCNB1,625
626,SPIRE1,626
627,CMPK2,627
628,GDF3,628
629,LIG1,629
630,MARS,630
631,TMEM129,631
632,2210016F16RIK,632
633,ALDH1A1,633
634,CYB5R3,634
635,AFG3L2,635
636,RNF115,636
637,SLC38A5,637
638,PPIC,638
639,RHD,639
640,TMEM97,640
641,PLCB2,641
642,SERPINA3G,642
643,CCDC137,643
644,BYSL,644
645,TYMS,645
646,UBAC1,646
647,TMX3,647
648,GCNT2,648
649,AP1G2,649
650,PLIN2,650
651,MAGED1,651
652,HAGH,652
653,GOLT1B,653
654,ARL6IP6,654
655,IL15,655
656,SPC25,656
657,EDC3,657
658,SLC43A3,658
659,ANXA5,659
660,CAMK1,660
661,NCLN,661
662,NSDHL,662
663,CEP70,663
664,ATG12,664
665,AURKB,665
666,ENPP4,666
667,NUP93,667
668,CPOX,668
669,SQOR,669
670,MAD2L1,670
671,CLDN13,671
672,TLK1,672
673,PMPCA,673
674,MAU2,674
675,SGPP1,675
676,UCKL1,676
677,RGS1,677
678,SMIM5,678
679,NUP107,679
680,LRRC14,680
681,MYCT1,681
682,RGS2,682
683,KLHL22,683
684,IARS,684
685,ZFP639,685
686,CYTH3,686
687,TBC1D10C,687
688,CELA1,688
689,EXT2,689
690,VWA5A,690
691,CPQ,691
692,SPPL2B,692
693,GMNN,693
694,TANGO2,694
695,IGKC,695
696,PRPF4,696
697,ABCB4,697
698,HSDL1,698
699,PNO1,699
700,RAB32,700
701,SLC16A1,701
702,CUL2,702
703,FIGNL1,703
