#ID,TF,index
148,KLF7,148
149,ILF3,149
150,KLF5,150
151,ATRX,151
152,CUX1,152
153,PDCD11,153
154,TFAP2A,154
155,PARP1,155
156,TRIM22,156
157,NFKBIB,157
158,NHLH2,158
159,AES,159
160,CENPK,160
161,ZIC3,161
162,ARID5B,162
163,KLF6,163
164,RBBP4,164
165,MYOCD,165
166,PARN,166
167,ARID3B,167
168,FOXH1,168
169,HESX1,169
170,RAI1,170
171,RNF19A,171
172,MAFF,172
173,YBX1,173
174,CCND1,174
175,ATF6,175
176,MKI67IP,176
177,TCOF1,177
178,AEBP1,178
179,SRC,179
180,UPF2,180
181,CTBP1,181
182,BMP4,182
183,TP53,183
184,MIF,184
185,TCF4,185
186,IFI16,186
187,FXR1,187
188,CNBP,188
189,PHF17,189
190,POLR1C,190
191,RFXANK,191
192,SP100,192
193,CRABP2,193
194,PTMA,194
195,FOXP1,195
196,ZBTB2,196
197,ANKRD6,197
198,PSMD9,198
199,LEF1,199
200,SMAD5,200
201,SKIL,201
202,STAT2,202
203,FOXF1,203
204,TRIP13,204
205,DNMT1,205
206,POLR3E,206
207,ZFPM2,207
208,POLR2H,208
209,KHDRBS2,209
210,TRIP6,210
211,SPIB,211
212,HDAC9,212
213,SHOX2,213
214,HIST1H1B,214
215,TWIST1,215
216,SUPT16H,216
217,GATAD2A,217
218,HOXB3,218
219,SETBP1,219
220,NR0B1,220
221,SNAPC4,221
222,LMX1B,222
223,MITF,223
224,POU3F1,224
225,WWP1,225
226,SOX4,226
227,NONO,227
228,SRSF3,228
229,LHX1,229
230,MCM4,230
231,MEF2D,231
232,ZNF239,232
233,GRHL2,233
234,HELZ,234
235,TRIM33,235
236,SNAI2,236
237,HDGF,237
238,SOX7,238
239,HIF1A,239
240,CNTRL,240
241,ID1,241
242,ARID3A,242
243,ZNF398,243
244,VHL,244
245,POU2F2,245
246,ZNF8,246
247,PRIC285,247
248,NR3C1,248
249,APBB2,249
250,TLR4,250
251,NRIP1,251
252,HNRNPK,252
253,TRAF6,253
254,RUVBL2,254
255,TFE3,255
256,ASH2L,256
257,BHLHE40,257
258,ALYREF,258
259,ZHX3,259
260,ARNT2,260
261,AIRE,261
262,FOXD3,262
263,ZFP42,263
264,ELL2,264
265,ZRANB2,265
266,POLR2D,266
267,E2F7,267
268,UPF1,268
269,SOX2,269
270,KAT7,270
271,POLR1B,271
272,ZNF142,272
273,PLAGL1,273
274,TRPS1,274
275,TRERF1,275
276,APBB1,276
277,GATA2,277
278,CREB3L4,278
279,RAI14,279
280,TCF19,280
281,EOMES,281
282,CSDE1,282
283,NANOG,283
284,GATA3,284
285,MED16,285
286,RUNX1,286
287,ESPL1,287
288,ZIC2,288
289,BTF3,289
290,CIITA,290
291,SOX13,291
292,PURA,292
293,HLX,293
294,TEAD1,294
295,RBPJ,295
296,ANKRD1,296
297,CDCA7L,297
298,ESRRG,298
299,UBTF,299
300,TMF1,300
301,NFIC,301
302,SOX5,302
303,TAF1L,303
304,BCL11A,304
305,U2AF1,305
306,NFIB,306
307,ZNF488,307
308,POLR2A,308
309,TLE1,309
310,CITED2,310
311,EWSR1,311
312,SMARCD1,312
313,SIX6,313
314,MEIS2,314
315,ANKZF1,315
316,REL,316
317,MCM3,317
318,ZKSCAN1,318
319,SFMBT1,319
320,PATZ1,320
321,CREB3L2,321
322,LMO2,322
323,TLR7,323
324,JUND,324
325,NFIA,325
326,NFYB,326
327,SUPT7L,327
328,MXI1,328
329,MEIS1,329
330,NFATC3,330
331,HMGA1,331
332,NKX3-1,332
333,TRIM28,333
334,CRX,334
335,EHMT2,335
336,LMO3,336
337,KAT6A,337
338,ZNF587,338
339,HMGN2,339
340,GTF3C4,340
341,RBM14,341
342,SSB,342
343,DNAJC2,343
344,ILF2,344
345,POLR1A,345
346,FLI1,346
347,FOXN3,347
348,PRDM1,348
349,FUBP1,349
350,ZNF589,350
351,AFF4,351
352,POU2AF1,352
353,POLR2I,353
354,TBX3,354
355,AIP,355
356,SIRT1,356
357,SRSF6,357
358,ZEB2,358
359,PER3,359
360,SAP18,360
361,RNF14,361
362,OTX2,362
363,SNAPC3,363
364,ZNF146,364
365,TGFB1I1,365
366,CTNNB1,366
367,POLR2F,367
368,ZEB1,368
369,E2F4,369
370,ASXL1,370
371,DEDD2,371
372,ELAVL2,372
373,MYCN,373
374,PPARA,374
375,DPF2,375
376,FOXJ1,376
377,NPM1,377
378,HOXB2,378
379,CSRP2,379
380,FOXK1,380
381,EGR1,381
382,LIN28A,382
383,RBFOX2,383
384,H1F0,384
385,PHB2,385
386,PA2G4,386
387,SERTAD2,387
388,PPARGC1B,388
389,PRDM14,389
390,HAND1,390
391,ALS2CR8,391
392,JMJD1C,392
393,DEK,393
394,STAT3,394
395,HNRNPAB,395
396,MYBBP1A,396
397,ZNF471,397
398,HOXB4,398
399,POLR2K,399
400,SALL3,400
401,PLAGL2,401
402,ZNF24,402
403,MSX1,403
404,PAWR,404
405,NFATC1,405
406,SOX3,406
407,SCD5,407
408,TFAP4,408
409,PBXIP1,409
